id,year,goalFactor,yellowPounds,bluePounds,maroonPounds
146,2011,,0.0,0.0,
146,2012,,0.0,0.0,
146,2013,,0.0,0.0,
146,2014,,0.0,0.0,
147,1999,0.0,,,
147,2000,0.0,0.0,14000.0,
147,2001,0.0,8655.929,291.0,
147,2002,0.0,0.0,52252.0,
147,2003,0.0,0.0,62551.0,
147,2004,0.0,5457.633,,
147,2005,0.0,0.0,,
147,2006,0.0,3030.8,4572.0,
147,2007,0.0,0.0,12053.0,
147,2008,0.0,41600.0,10073.0,
147,2009,0.0,0.0,126511.0,
147,2010,0.0,11942.8,189332.0,
147,2011,0.0,11900.0,493561.0,
147,2012,0.0,0.0,593275.0,
147,2013,0.0,0.0,756020.0,
147,2014,0.0,0.0,769570.0,
148,1999,0.0,,,
148,2000,0.0,222617.34,335995.0,
148,2001,0.0,46984.929000000004,107944.0,
148,2002,0.0,15490.099999999999,,
148,2003,0.0,103972.368,,
148,2004,0.0,6307.633,4200.0,
148,2005,0.0,61189.259999999995,,
148,2006,0.0,11778.0,20015.0,
148,2007,0.0,14399.0,3056.0,
148,2008,0.0,55883.04012,262122.0,
148,2009,0.0,21967.0,510361.0,
148,2010,0.0,143969.0,1393653.0,
148,2011,0.0,234039.0,1282773.0,
148,2012,0.0,269080.4,1434269.0,
148,2013,0.0,199251.0,1528358.0,
148,2014,0.0,116277.0,1269528.0,
149,1999,0.1171,,,
149,2000,0.1171,0.0,29031.0,
149,2001,0.1171,0.0,205749.0,
149,2002,0.1171,14813.119999999999,104463.0,
149,2003,0.1171,12001.368,398289.0,
149,2004,0.1171,68905.633,333009.0,
149,2005,0.1171,353897.26,,
149,2006,0.1171,1137132.0,372599.0,
149,2007,0.12,397579.0,92814.0,
149,2008,0.12,209184.0,981735.0,25000.0
149,2009,0.1,492427.8,1396096.02,45706.0
149,2010,0.1,223497.36,1769371.0,53560.0
149,2011,0.11,472817.2,2674993.0,54404.0
149,2012,0.1,538355.0,3431763.0,28800.0
149,2013,0.11,708724.0,3918525.0,
149,2014,0.11,631798.0,3505048.0,
150,1999,0.0023,,,
150,2000,0.0023,0.0,460072.0,
150,2001,0.0023,0.0,7700.0,
150,2002,0.0023,0.0,,
150,2003,0.0023,0.0,49443.0,
150,2004,0.0023,0.0,42603.0,
150,2005,0.0023,50174.259999999995,,
150,2006,0.0023,174091.0,40259.0,
150,2007,0.01,206564.06,103318.0,
150,2008,0.01,389274.0,809008.0,
150,2009,0.01,514665.0,1487884.0,
150,2010,0.01,461579.0,1980152.0,
150,2011,0.01,741336.0,1901121.0,
150,2012,0.01,429827.0,2089027.0,
150,2013,0.01,518768.5,2545375.0,
150,2014,0.01,521691.0,2627300.0,
151,1999,0.0,,,
151,2000,0.0,65915.34,258564.0,
151,2001,0.0,17943.929,38491.0,
151,2002,0.0,62123.61,,
151,2003,0.0,24945.368,2755.0,
151,2004,0.0,20299.432999999997,,
151,2005,0.0,37328.259999999995,,
151,2006,0.0,41724.0,202624.0,
151,2007,0.06,10205.0,322507.0,
151,2008,0.06,50125.0,302506.0,
151,2009,0.07,4471.0,505223.0,
151,2010,0.07,17288.0,644078.0,
151,2011,0.07,73713.0,1900979.0,
151,2012,0.07,75833.0,1879303.0,
151,2013,0.08,15317.33027,2097720.0,
151,2014,0.07,2674.576,2348175.0,
152,1999,0.0,,19740.0,
152,2000,0.0,0.0,517598.0,
152,2001,0.0,43978.43251,895910.0,
152,2002,0.0,475726.46649,1324107.0,
152,2003,0.0,488282.368,2108559.16162,
152,2004,0.0,228849.633,1165648.0,
152,2005,0.0,167823.26,,
152,2006,0.0,184654.0,2275139.0,
152,2007,0.0,92042.0,2081758.0,
152,2008,0.0,95273.0,2863188.0,
152,2009,0.0,120494.0,4316106.0,
152,2010,0.0,164543.0,4667046.0,
152,2011,0.0,158826.0,5876894.0,
152,2012,0.0,177317.0,6069377.0,
152,2013,0.0,238130.13,8075871.0,
152,2014,0.0,123673.6,8054092.0,
153,1999,0.0,,,
153,2000,0.0,40981.34,118818.0,
153,2001,0.0,51959.929000000004,5457.0,
153,2002,0.0,53694.747500000005,2880.0,
153,2003,0.0,63531.728,191193.0,
153,2004,0.0,128799.493,,
153,2005,0.0,315746.45997,,
153,2006,0.0,417686.2,180600.0,
153,2007,0.08,398876.0,827934.0,
153,2008,0.25,957151.30009,1101492.0,
153,2009,0.24,503731.06,1355566.0,
153,2010,0.23,230928.4,1562805.0,
153,2011,0.24,130369.0,2705581.0,
153,2012,0.26,114674.0,2814806.0,
153,2013,0.26,46107.0,3556134.0,
153,2014,0.29,110868.0,6577932.0,
154,1999,0.0374,,9449.0,
154,2000,0.0374,0.0,191958.0,
154,2001,0.0374,0.0,200741.0,
154,2002,0.0374,2849.12,296797.0,
154,2003,0.0374,0.0,333398.0,
154,2004,0.0374,0.0,249750.00004,
154,2005,0.0374,46911.259999999995,,
154,2006,0.0374,289238.0,15843.0,
154,2007,0.04,89625.0,32825.0,
154,2008,0.04,116959.64,115628.0,
154,2009,0.06,76767.0,638774.0,
154,2010,0.06,61939.0,1174448.0,
154,2011,0.05,64432.0,1680588.0,
154,2012,0.05,77569.0,2302587.0,
154,2013,0.05,131244.0,2093891.0,
154,2014,0.05,74774.5,2152838.0,
155,1999,0.0357,,,
155,2000,0.0357,0.0,18414.0,
155,2001,0.0357,0.0,35086.0,
155,2002,0.0357,14987.119999999999,,
155,2003,0.0357,32681.368,1071.0,
155,2004,0.0357,93305.633,26697.0,
155,2005,0.0357,253362.26,,
155,2006,0.0357,511115.35972,29196.0,
155,2007,0.04,296169.0,121426.0,
155,2008,0.04,517366.0,231278.0,24300.0
155,2009,0.03,418653.0,611753.0,
155,2010,0.03,103429.0,1849719.0,
155,2011,0.03,123264.0,2057558.0,
155,2012,0.03,29308.0,2168056.0,
155,2013,0.07,214840.0,2953901.0,
155,2014,0.07,99319.0,3949376.0,
156,1999,0.3482,,,
156,2000,0.3482,660101.34,236247.0,
156,2001,0.3482,342453.929,127243.0,
156,2002,0.3482,290447.32646999997,289972.0,
156,2003,0.3482,60043.368,313521.0,
156,2004,0.3482,61665.633,387583.0,
156,2005,0.3482,146364.26,,162148.0
156,2006,0.3482,1562358.0,1195017.0,516900.0
156,2007,0.35,1235999.0,1117562.0,741710.0
156,2008,0.41,1015124.0,132247.0,
156,2009,0.4,605109.4,1419204.0,
156,2010,0.38,571984.0,2612325.0,
156,2011,0.39,327498.0,2986633.0,
156,2012,0.37,448258.0,3757542.0,
156,2013,0.38,608413.47,4128990.0,
156,2014,0.36,1059953.9964,5079256.0,
157,1999,0.1253,,,
157,2000,0.1253,0.0,383898.0,
157,2001,0.1253,0.0,42570.0,
157,2002,0.1253,3240.12,,
157,2003,0.1253,187494.368,,
157,2004,0.1253,90335.633,41059.0,
157,2005,0.1253,245670.26,,40000.0
157,2006,0.1253,392069.0,52215.0,24344.0
157,2007,0.13,293464.0,240028.0,10000.0
157,2008,0.13,268056.0,968004.0,
157,2009,0.11,299071.0,1174792.0,110500.0
157,2010,0.11,282455.0,1218601.0,44600.0
157,2011,0.11,404792.0,1312586.0,
157,2012,0.12,177213.0,1581230.0,1620.0
157,2013,0.12,436692.0,1756376.0,
157,2014,0.13,339131.0,2146321.0,20000.0
158,1999,0.0,,,
158,2000,0.0,32778.34,461.0,
158,2001,0.0,16639.929,133.0,
158,2002,0.0,37553.87,,
158,2003,0.0,31393.368,,
158,2004,0.0,30174.633,185110.0,
158,2005,0.0,31080.26,,
158,2006,0.0,15292.64,62823.4,
158,2007,0.0,15593.0,85826.3,
158,2008,0.0,8163.0,186698.5,
158,2009,0.0,7532.0,365180.33,
158,2010,0.0,1566.0,611399.0,
158,2011,0.0,7252.0,689392.0,
158,2012,0.0,11866.0,864636.0,
158,2013,0.0,3180.0,942878.0,
158,2014,0.0,12227.0,1127507.0,
159,1999,0.0,,34284.0,
159,2000,0.0,586203.34,378361.0,
159,2001,0.0,417577.929,484271.0,
159,2002,0.0,275281.24,774260.0,
159,2003,0.0,285397.678,188073.0,
159,2004,0.0,417934.633,,
159,2005,0.0,228011.26,,
159,2006,0.0,114199.0,14943.0,
159,2007,0.0,0.0,132414.0,
159,2008,0.0,208.0,92450.0,
159,2009,0.0,1565.0,203802.0,
159,2010,0.0,31122.0,912837.0,
159,2011,0.0,0.0,1017222.0,
159,2012,0.0,31263.0,1279179.0,
159,2013,0.0,125477.0,1202123.0,
159,2014,0.0,196130.32,1624114.0,
160,1999,0.1643,,145325.0,
160,2000,0.1643,1068869.34,510391.0,
160,2001,0.1643,2098036.30852,400471.0,
160,2002,0.1643,2256968.47738,477767.0,
160,2003,0.1643,932360.8435900001,743745.0,
160,2004,0.1643,1450012.0184,2432422.0,
160,2005,0.1643,4419000.01682,,
160,2006,0.1643,10150727.81664,1123941.0,
160,2007,0.16,9342527.119,1127142.0,
160,2008,0.25,8362705.20399,1580954.0,
160,2009,0.23,8292244.96,1615957.0,
160,2010,0.24,8305066.917,2958586.0,
160,2011,0.24,8947471.78,2805361.0,5000.0
160,2012,0.23,7992478.1,5738772.0,
160,2013,0.24,12213084.37,8272266.0,33904.0
160,2014,0.26,10053541.725,6685522.0,1000.0
161,1999,0.0,,11486.0,
161,2000,0.0,81946.34,383654.0,
161,2001,0.0,71223.929,335979.04811,
161,2002,0.0,80174.22,287053.0,
161,2003,0.0,148660.468,237897.0,
161,2004,0.0,107359.695,211344.0,
161,2005,0.0,54842.259999999995,,
161,2006,0.0,30380.0,174932.0,
161,2007,0.0,84162.0,160772.0,
161,2008,0.0,114674.0,151345.0,
161,2009,0.0,39682.0,209008.0,
161,2010,0.0,93399.332,152288.0,
161,2011,0.0,194076.0,762817.3354016982,
161,2012,0.0,131615.0,1186547.0,
161,2013,0.0,104246.5,1648033.0,
161,2014,0.0,109219.0,2535491.0,
162,1999,0.0,,313606.0,
162,2000,0.0,585930.34,3861011.0,
162,2001,0.0,1323609.929,1742006.0,
162,2002,0.0,1428150.3005400002,2351055.0,
162,2003,0.0,1638691.63467,3977621.0,
162,2004,0.0,2020738.6783099999,2995975.0,
162,2005,0.0,1841173.26,,
162,2006,0.0,1443589.25655,5185207.0,
162,2007,0.0,1114869.0,4228010.0,
162,2008,0.0,1523545.59168,6289070.34,52300.0
162,2009,0.0,1579802.755,10920771.0,44200.0
162,2010,0.0,1822243.979,13646714.0,
162,2011,0.0,1794509.908,15870862.0,
162,2012,0.0,1894301.0,21736742.0,
162,2013,0.0,3328877.51602,32197458.0,
162,2014,0.0,2439090.59976,36439467.0,
163,1999,,,8530.0,
163,2000,,0.0,122483.0,
163,2001,,0.0,3510.0,
163,2002,,0.0,,
163,2003,,20362.368,,
163,2004,,18810.633,,
163,2005,,302028.26,,
163,2006,,194499.0,47232.15238,
163,2007,,122298.0,99197.0,10080.0
163,2008,,124700.0,558175.0,
163,2009,,155498.0,2151420.9,
163,2010,,206797.0,3611825.0,
163,2011,,348524.7,3519945.0,3360.0
163,2012,,142545.0,3752969.0,
163,2013,,164882.0,4175789.0,
163,2014,,229903.0,4619817.0,
164,1999,0.3986,,54938.0,
164,2000,0.3986,1053817.34,1381260.0,
164,2001,0.3986,1142646.929,697322.0,
164,2002,0.3986,974316.41412,488773.0,
164,2003,0.3986,806117.368,1246623.0,
164,2004,0.3986,738099.633,1320076.0,
164,2005,0.3986,834362.86,,325439.0
164,2006,0.3986,828130.3,961476.0,
164,2007,0.4,676007.0,2078573.0,146400.0
164,2008,0.4,1135967.0,1425757.0,47758.0
164,2009,0.38,1481022.453,3772353.5,707968.0
164,2010,0.4,869511.812,5618652.0,442791.0
164,2011,0.43,973228.0,4957599.0,
164,2012,0.42,577089.0,5939170.0,45440.0
164,2013,0.41,356842.0,7357884.0,
164,2014,0.44,675656.0,7767084.0,24265.0
165,1999,0.2615,,508202.0,
165,2000,0.2615,568306.34,2001105.0,
165,2001,0.2615,580119.759,1687084.0,
165,2002,0.2615,583334.194,1112192.0,
165,2003,0.2615,902707.559,1219735.6,
165,2004,0.2615,711234.013,1607345.0,
165,2005,0.2615,682721.72,,34054.0
165,2006,0.2615,447149.4,1374023.0,105000.0
165,2007,0.26,475541.175,929271.0,
165,2008,0.26,420692.22,442188.0,
165,2009,0.29,379159.135,855043.2,
165,2010,0.3,539601.2,620108.0,
165,2011,0.28,708292.885,761387.0,
165,2012,0.3,756799.0,1216369.0,
165,2013,0.31,637020.63,1581699.0,17000.0
165,2014,0.27,592941.5298,1628324.0,
166,1999,0.0,,137472.0,
166,2000,0.0,0.0,266403.0,
166,2001,0.0,12664.929,309335.0,
166,2002,0.0,29522.12,472020.0,
166,2003,0.0,74509.368,746293.0,
166,2004,0.0,93305.633,790709.0,
166,2005,0.0,21454.26,,
166,2006,0.0,211517.0,1468667.0,
166,2007,0.0,43019.0,1200140.0,
166,2008,0.0,60.0,1428377.10667,
166,2009,0.0,0.0,1854736.0,
166,2010,0.0,4032.0,2317898.0,
166,2011,0.0,0.0,3057339.0,
166,2012,0.5,471289.0,4084475.0,
166,2013,0.29,412890.0,5496331.0,43498.0
166,2014,0.0,22077.0,2952665.0,
167,1999,0.0561,,19480.0,
167,2000,0.0561,293704.34,334741.0,
167,2001,0.0561,75849.929,419647.0,
167,2002,0.0561,152137.32,329151.0,
167,2003,0.0561,82502.72292,204046.0,
167,2004,0.0561,120751.633,57273.0,
167,2005,0.0561,167959.065,,
167,2006,0.0561,566501.805,90358.0,75012.0
167,2007,0.06,421731.0,5670.0,100326.0
167,2008,0.22,293583.0,507308.0,60000.0
167,2009,0.24,465323.0,939054.0,126664.0
167,2010,0.22,365218.952,1527143.0,38752.0
167,2011,0.23,312822.0,2382397.0,10294.0
167,2012,0.24,276653.0,2834642.0,28750.0
167,2013,0.24,215818.0,3420331.0,
167,2014,0.24,188377.0,4111575.0,
168,1999,0.0392,,55827.0,
168,2000,0.0392,317441.34,59715.0,
168,2001,0.0392,199656.929,45204.0,
168,2002,0.0392,224256.12,15563.0,
168,2003,0.0392,33049.368,,
168,2004,0.0392,254986.633,1568.0,
168,2005,0.0392,532646.03346,,98116.0
168,2006,0.0392,1136473.0,51486.0,95313.0
168,2007,0.04,761423.0,95127.0,19174.0
168,2008,0.04,1109683.0,1253545.0,196792.0
168,2009,0.04,1130247.0,873520.0,
168,2010,0.04,1219580.0,1885807.0,
168,2011,0.04,1073136.0,2071885.0,
168,2012,0.04,924018.0,4948333.0,
168,2013,0.04,1126150.27,6387669.0,
168,2014,0.04,740629.39,4776759.0,
169,1999,0.0,,,
169,2000,0.0,0.0,1488.0,
169,2001,0.0,0.0,26164.0,
169,2002,0.0,-1830.88,496821.0,
169,2003,0.0,0.0,676882.0,
169,2004,0.0,27083.633,615764.0,
169,2005,0.0,59784.259999999995,,
169,2006,0.0,810919.576,1134220.0,129585.0
169,2007,0.0,1302489.09997,656241.0,288943.0
169,2008,0.0,2355051.0,1252986.0,143433.0
169,2009,0.0,2985617.0,2208344.0,241971.0
169,2010,0.0,1991367.0,3502453.0,352255.0
169,2011,0.0,1898730.0,3677296.0,213562.0
169,2012,0.0,2397973.0,3827250.0,98996.0
169,2013,0.0,3940081.29,4236271.0,48646.0
169,2014,0.0,4075185.64,5737564.0,213660.0
170,1999,0.0,,,
170,2000,0.0,0.0,82426.0,
170,2001,0.0,0.0,,
170,2002,0.0,0.0,1188.0,
170,2003,0.0,0.0,3060.0,
170,2004,0.0,0.0,10998.0,
170,2005,0.0,17130.795,,
170,2006,0.0,400.535,2914.0,
170,2007,0.0,0.0,12064.0,
170,2008,0.0,36120.0,127957.0,
170,2009,0.0,0.0,338222.0,
170,2010,0.0,0.0,636871.0,
170,2011,0.0,0.0,742146.0,
170,2012,0.0,0.0,1045203.0,
170,2013,0.0,0.0,1686115.0,
170,2014,0.0,0.0,1833788.0,
171,1999,0.5904,,46549.0,
171,2000,0.5904,944199.34,1185476.0,
171,2001,0.5904,967738.929,132747.0,
171,2002,0.5904,859498.68428,177277.0,
171,2003,0.5904,787750.368,,
171,2004,0.5904,1304873.633,57589.0,
171,2005,0.5904,1117423.97402,,25249.0
171,2006,0.5904,1126665.0,63284.0,
171,2007,0.59,1048891.0,250684.0,22865.0
171,2008,0.59,758425.0,1442749.0,
171,2009,0.72,428335.0,2096654.0,
171,2010,0.69,328483.0,5003177.0,
171,2011,0.7,222809.0,7171843.0,
171,2012,0.73,157260.0,7430991.0,
171,2013,0.73,64150.0,11772104.0,
171,2014,0.74,123098.0,13449036.0,
172,1999,0.0212,,28510.0,
172,2000,0.0212,0.0,880067.0,
172,2001,0.0212,0.0,33157.0,
172,2002,0.0212,-2070.88,247384.0,
172,2003,0.0212,0.0,200154.0,
172,2004,0.0212,0.0,656069.0,
172,2005,0.0212,0.0,,
172,2006,0.0212,208471.79994,564885.0,
172,2007,0.02,301454.99988,683976.75,
172,2008,0.0,84020.0,1048577.5,
172,2009,0.0,0.0,1933059.0,
172,2010,0.0,0.0,3043976.0,
172,2011,0.0,0.0,3388015.0,
172,2012,0.0,0.0,4250321.0,
172,2013,0.0,1248.0,4324237.0,
172,2014,0.0,2087.0,3912592.5,
173,1999,1.0901,,,
173,2000,1.0901,1292317.34,542682.0,
173,2001,1.0901,1621763.929,306652.0,
173,2002,1.0901,1379485.52487,384170.0,
173,2003,1.0901,1864010.368,3172357.07007,
173,2004,1.0901,2088942.4834699999,2549844.01317,
173,2005,1.0901,1550467.58038,,154126.0
173,2006,1.0901,1801673.0,2256103.0,100000.0
173,2007,1.09,1499627.0,2108572.0,41800.0
173,2008,1.09,1565341.0,2264036.5,12700.0
173,2009,0.94,824542.0,2463467.445,
173,2010,1.02,604524.0,2127189.0,
173,2011,1.03,479649.0,2974780.0,
173,2012,1.07,650089.0,3550659.0,46000.0
173,2013,1.12,717230.0,4532360.0,
173,2014,0.97,471695.8,5335832.0,
174,2000,,0.0,151540.0,
174,2001,,0.0,140434.0,
174,2002,,0.0,396580.0,
174,2003,,0.0,596479.0,
174,2004,,156804.633,1254571.0,
174,2005,,116635.26,,
174,2006,,175323.0,721724.0,
174,2007,0.0,91795.0,726276.0,
174,2008,0.36,528544.0,1043520.0,
174,2009,0.38,803949.0,1143780.0,
174,2010,0.38,476615.0,884144.0,
174,2011,0.37,383562.0,867098.0,
174,2012,0.38,185554.0,1076453.0,
174,2013,0.36,202027.0,1085502.0,
174,2014,0.34,255832.0,1173285.0,
175,1999,0.3483,,,
175,2000,0.3483,959789.34,28017.0,
175,2001,0.3483,967994.929,99937.0,
175,2002,0.3483,715364.97538,61974.0,
175,2003,0.3483,700412.368,512133.0,
175,2004,0.3483,760598.733,249035.0,
175,2005,0.3483,1257809.86,,
175,2006,0.3483,2044832.2,268801.94,179384.0
175,2007,0.35,2569176.75,1662397.0,425000.0
175,2008,0.35,2912022.0,2709878.0,675000.0
175,2009,0.37,2807285.0,4283038.0,1939000.0
175,2010,0.36,2871450.2,4651543.0,990000.0
175,2011,0.35,3435921.0,5940670.0,324000.0
175,2012,0.36,4785646.0,6821426.0,1299800.0
175,2013,0.37,2733352.2,8497088.0,352872.0
175,2014,0.31,3148578.0,10194523.0,134696.0
176,1999,0.6826,,56117.0,
176,2000,0.6826,0.0,1103687.0,
176,2001,0.6826,0.0,594114.0,
176,2002,0.6826,-2166.88,1128105.0,
176,2003,0.6826,45472.368,1205861.0,
176,2004,0.6826,97505.633,1685360.0,
176,2005,0.6826,604418.26,,176690.0
176,2006,0.6826,987468.0,963718.0,
176,2007,0.55,614656.0,2169307.0,
176,2008,0.55,770288.0,4326215.0,
176,2009,0.47,896088.0,3053052.0,
176,2010,0.48,852428.0,4696808.0,127785.0
176,2011,0.45,869290.0,4597079.0,
176,2012,0.45,680848.0,5726521.0,
176,2013,0.01,210661.0,7617902.0,
176,2014,0.01,811550.0,9556485.0,
177,1999,,,77000.0,
177,2000,,375294.34,447199.0,
177,2001,,291246.929,17741.0,
177,2002,,120117.12,521609.0,
177,2003,,67631.368,795096.0,
177,2004,,8438.332999999999,139962.0,
177,2005,,24689.034999999996,,
177,2006,,25954.775,2148882.0,
177,2007,,50137.0,2044046.0,
177,2008,,51412.0,2740071.0,
177,2009,,98562.57,4791117.5,
177,2010,,50543.0,6146250.0,
177,2011,,70.0,4035505.0,
177,2012,,6832.0,4990184.0,
177,2013,,1820.0,5070923.0,
177,2014,,33122.5,7515274.0,
178,1999,1.199,,10000.0,
178,2000,1.199,1012722.34,523986.0,
178,2001,1.199,899071.929,426677.0,
178,2002,1.199,1774955.0636000002,303333.0,
178,2003,1.199,1466862.548,569703.0,
178,2004,1.199,1528559.7690899998,637341.5,
178,2005,1.199,1710902.8,,
178,2006,1.199,1733988.49,140318.0,
178,2007,1.2,1872630.60657,1310800.0,
178,2008,1.2,2082780.15702,6138583.0,
178,2009,1.34,1935612.4494925707,8365841.0,31000.0
178,2010,1.39,1848680.4352,10658114.0,43740.0
178,2011,1.37,1223625.1,16151623.0,
178,2012,1.35,1237931.0,23127357.0,
178,2013,1.3,2122683.2,25480995.0,11011.0
178,2014,1.41,1938468.19,32305250.0,
179,1999,0.496,,6809.0,
179,2000,0.496,840583.34,857078.0,
179,2001,0.496,349376.929,718471.0,
179,2002,0.496,258898.46,475903.0,
179,2003,0.496,179173.788,358672.0,
179,2004,0.496,147402.633,385787.0,
179,2005,0.496,649210.26,,109850.0
179,2006,0.496,742571.0,467521.0,373365.0
179,2007,0.5,784225.04004,313345.0,91774.0
179,2008,0.5,401497.0,227506.0,150972.0
179,2009,0.44,242778.0,261748.0,41953.0
179,2010,0.42,188368.0,2381476.0,470000.0
179,2011,0.42,170538.0,981014.0,26000.0
179,2012,0.45,296238.7,1741265.0,202178.0
179,2013,0.44,333376.0,2320647.0,175805.0
179,2014,0.38,160827.92,2862386.0,70000.0
180,1999,,,1538534.0,
180,2000,,895347.34,5986042.0,
180,2001,,518118.929,2645318.0,
180,2002,,180784.16,4774155.0,
180,2003,,279478.868,5070287.0,
180,2004,,241270.033,,
180,2005,,216236.26,,
181,1999,0.8485,,515673.0,
181,2000,0.8485,1676351.34,5190855.0,
181,2001,0.8485,1973739.839,4108659.0,
181,2002,0.8485,2408210.92355,4626843.0,
181,2003,0.8485,2343864.10965,5160448.0,
181,2004,0.8485,2893826.5473599997,5204354.0,
181,2005,0.8485,2956694.9505899996,,39770.0
181,2006,0.8485,2642865.48463,6130409.0,90245.0
181,2007,0.85,1455737.84936,5927487.0,35200.0
181,2008,0.85,1834224.952,7228714.0,
181,2009,0.81,1309710.34196,4369521.0,
181,2010,0.83,1647673.679,4580424.0,
181,2011,0.77,1537421.81,7106396.0,15000.0
181,2012,0.81,1801547.5,7802868.0,
181,2013,0.83,2821911.821,10653341.0,
181,2014,0.79,3263980.73051,11183866.0,
182,1999,0.0,,203142.0,
182,2000,0.0,359926.34,2841594.0,
182,2001,0.0,209563.539,2461038.0,
182,2002,0.0,566997.32079,2530875.0,
182,2003,0.0,576184.47572,2781966.41176,
182,2004,0.0,879060.85479,1398823.25,
182,2005,0.0,797450.25985,,
182,2006,0.0,613568.356,3155961.0,
182,2007,0.0,539867.35,4755078.0,
182,2008,0.0,438157.41,7314712.0,
182,2009,0.0,231915.6,13615538.5,
182,2010,0.0,340282.99,19701633.0,
182,2011,0.0,469463.0,24274138.0,
182,2012,0.0,313958.0,26443321.0,
182,2013,0.0,300130.35,29816661.0,
182,2014,0.0,209296.48,28929882.0,
183,1999,1.0642,,63749.0,
183,2000,1.0642,2111912.34,1005067.0,
183,2001,1.0642,2109959.929,820440.77,
183,2002,1.0642,2874262.32029,821080.0,
183,2003,1.0642,2878231.18693,442708.0,
183,2004,1.0642,2520725.58676,365633.0,
183,2005,1.0642,2831836.78,,
183,2006,1.0642,2276443.73396,1397470.0,160000.0
183,2007,1.06,2178688.175,1993970.0,444760.0
183,2008,0.98,2884962.789,2002858.0,
183,2009,0.94,2294392.9,3416113.0,
183,2010,1.0,2233410.728,4908507.0,
183,2011,0.99,2457637.00046,5623377.0,28000.0
183,2012,0.96,2241518.31,6969726.0,
183,2013,0.96,2429057.77,11634358.0,
183,2014,1.06,2266913.7152,10603536.0,
184,1999,0.263,,,
184,2000,0.263,609150.34,37853.0,
184,2001,0.263,527237.929,94193.0,
184,2002,0.263,639314.12,128792.0,
184,2003,0.263,138790.368,320946.0,
184,2004,0.263,262808.39285,273702.0,
184,2005,0.263,298328.26,,
184,2006,0.263,1140953.573,12163.0,139630.0
184,2007,0.34,1285552.743,341367.0,7578.0
184,2008,0.26,1253877.4,254371.0,
184,2009,0.25,1025450.292,922468.0,
184,2010,0.26,604853.02,1354186.0,
184,2011,0.25,343266.0,1388918.0,24000.0
184,2012,0.26,267782.0,1547177.0,
184,2013,0.26,356230.0,2286878.0,
184,2014,0.23,241284.8,2970839.0,18393.0
185,1999,0.0,,224356.0,
185,2000,0.0,2224247.34,1269248.0,
185,2001,0.0,2064774.22233,353478.0,
185,2002,0.0,1836015.68947,960510.0,
185,2003,0.0,966080.868,1649566.0,
185,2004,0.0,885605.6630000001,2218787.0,
185,2005,0.0,642958.86,,
185,2006,0.0,523855.0,1562916.0,
185,2007,0.0,341064.7,616539.0,
185,2008,0.6,719621.125,1413643.0,
185,2009,0.58,936709.6,4101867.0,
185,2010,0.57,1119025.2,5392382.0,150008.0
185,2011,0.59,848030.4,7175755.0,39000.0
185,2012,0.62,1222256.0,7795778.0,106150.0
185,2013,0.6,1412960.96,10001480.0,
185,2014,0.56,1714803.25,8749132.0,
186,1999,0.0,,2079.0,
186,2000,0.0,0.0,170036.0,
186,2001,0.0,0.0,246043.0,
186,2002,0.0,0.0,142450.0,
186,2003,0.0,0.0,26482.0,
186,2004,0.0,124761.633,98759.0,
186,2005,0.0,19545.05,,
186,2006,0.0,36436.41,233710.0,
186,2007,0.0,36731.5,663235.0,
186,2008,0.0,95264.0,846429.0,
186,2009,0.0,78871.03133333333,1949400.0,
186,2010,0.0,9144.0,3504389.0,
186,2011,0.0,88219.0,3884987.0,
186,2012,0.0,113780.55,4874090.0,
186,2013,0.0,257491.62,6600374.0,
186,2014,0.0,167331.4,7063836.0,
187,1999,1.2958,,581498.0,
187,2000,1.2958,1699879.34,801546.0,
187,2001,1.2958,1967479.929,1434677.0,
187,2002,1.2958,2206861.1204500003,501980.0,
187,2003,1.2958,2319715.7679999997,663127.0,
187,2004,1.2958,1796366.62606,1275153.75,
187,2005,1.2958,1785209.57,,
187,2006,1.2958,2228506.543,566170.7,62840.0
187,2007,1.3,1609269.95,2233693.96,
187,2008,1.3,1863402.0,1869196.6,142560.0
187,2009,1.44,1621637.2803132,8331059.6,28578.0
187,2010,1.4,1741642.265,14450726.0,
187,2011,1.45,2749466.8,16772263.0,66000.0
187,2012,1.44,1328042.4,18030076.0,82000.0
187,2013,1.35,1073304.856,21255513.0,35000.0
187,2014,1.49,667800.239,22187675.0,
188,1999,0.0,,,
188,2000,0.0,860686.34,659519.0,
188,2001,0.0,1269958.929,117243.0,
188,2002,0.0,1016646.02,10929.0,
188,2003,0.0,1014493.40423,992.0,
188,2004,0.0,1169269.4202899998,121922.0,
188,2005,0.0,521641.47292000003,,
188,2006,0.0,246123.36778,6249.0,
188,2007,0.0,243087.054,140349.0,
188,2008,0.3,378190.945,881798.6,20000.0
188,2009,0.28,199083.39998632,1306772.0,
188,2010,0.28,225437.18384702,2403657.0,
188,2011,0.29,187181.0,2542357.0,299520.0
188,2012,0.31,500137.0,2908597.0,159240.0
188,2013,0.31,174834.0,2468470.0,
188,2014,0.34,157173.0,2744714.0,
189,1999,0.0,,72837.0,
189,2000,0.0,0.0,2356454.0,
189,2001,0.0,48299.929000000004,997636.0,
189,2002,0.0,24766.12,405549.0,
189,2003,0.0,0.0,113899.0,
189,2004,0.0,0.0,,
189,2005,0.0,0.0,,
189,2006,0.0,192212.0,238867.0,
